potential,current,current_filtered_50Hz,basecurrent_4
-1049.1875,-1.8525125804558493e-09,-3.296146335089571e-10,7.255200278609711e-12
-1049.6875,-1.1181832692841613e-09,-1.61164268446613e-10,7.217715815736447e-12
-1050.1875,-1.0267894697335724e-09,-3.62638372339543e-10,7.180183171923807e-12
-1051.1875,4.3710078045933813e-10,-2.663957338066698e-10,7.142602481369231e-12
-1051.6875,8.900961347535612e-10,-3.2237671154716715e-10,7.104973878186716e-12
-1052.1875,6.556511706890071e-10,-4.4490746065266833e-10,7.06729749640682e-12
-1052.6875,2.2395454533352993e-09,-1.4120439796400847e-10,7.0295734699763454e-12
-1053.1875,3.025532129470364e-09,-3.068831766900578e-10,6.991801932758449e-12
-1053.6875,2.5081637511448557e-09,-2.1700608848236637e-10,6.953983018532327e-12
-1054.1875,1.2310347435118448e-09,-3.3826069791005864e-10,6.916116860994561e-12
-1054.6875,4.6014791251992137e-10,-5.568365299481485e-10,6.878203593756741e-12
-1055.1875,4.6332682728689834e-10,-4.2222512069405714e-10,6.840243350348255e-12
-1055.6875,-4.307429509253841e-10,-5.915744479548051e-10,6.802236264213705e-12
-1056.1875,-9.94205593372058e-10,-1.7387185591318724e-10,6.764182468714354e-12
-1056.6875,-1.4289221877561633e-09,-4.917764767435266e-10,6.726082097128542e-12
-1057.1875,-1.0919572224566011e-09,-7.379241550172746e-11,6.687935282650131e-12
-1057.6875,-2.9198332134683785e-09,-6.321936493702955e-10,6.649742158389646e-12
-1058.1875,-3.4817063985315642e-09,-2.494964049103477e-10,6.61150285737417e-12
-1058.6875,-3.281434768212013e-09,-5.137877702973361e-10,6.57321751254693e-12
-1059.1875,-1.757145137446539e-09,-1.5204482538786516e-10,6.5348862567678146e-12
-1059.6875,-1.1316936570438135e-09,-1.1310157790163186e-10,6.496509222812754e-12
-1060.1875,-9.266536545737967e-10,-7.692159419641563e-11,6.4580865433742365e-12
-1060.6875,-9.377798562582162e-11,-1.0254183180468424e-10,6.419618351061101e-12
-1061.1875,5.396207816943464e-10,-3.8098153361750986e-10,6.38110477839854e-12
-1061.6875,6.635984576064496e-10,-2.3235976198606239e-10,6.34254595782799e-12
-1062.1875,6.405513255458662e-10,-4.969622792928429e-10,6.303942021707967e-12
-1062.6875,2.457301114873224e-09,-1.7725508366424595e-11,6.265293102312198e-12
-1063.1875,2.9134753839344245e-09,-3.42077222005583e-10,6.2265993318316925e-12
-1063.6875,2.631346698365215e-09,-3.099987259092471e-12,6.187860842373709e-12
-1064.1875,1.0474524157189228e-09,-4.285690213781903e-10,6.149077765961444e-12
-1064.6875,6.794930314413348e-10,-3.479867011103471e-10,6.110250234535063e-12
-1065.1875,3.6160155474363416e-10,-4.4929036661363135e-10,6.071378379950569e-12
-1065.6875,-4.0849054755654494e-10,-4.2166676256131637e-10,6.0324623339804184e-12
-1066.1875,-9.957950507555464e-10,-1.1535114802371125e-10,5.993502228314143e-12
-1066.6875,-1.4297169164479074e-09,-3.544353989971724e-10,5.954498194556901e-12
-1067.1875,-1.2326242008953334e-09,-3.4581634502406406e-11,5.915450364230101e-12
-1067.6875,-2.9015544535582605e-09,-5.313815555823472e-10,5.876358868772431e-12
-1068.1875,-3.5007798871334264e-09,-2.618449399832724e-10,5.837223839538002e-12
-1068.6875,-3.1812989530522367e-09,-4.94132356782358e-10,5.7980454077976875e-12
-1069.1875,-1.709461415941884e-09,-2.167751050611133e-10,5.758823704739232e-12
-1069.6875,-1.1817615646237016e-09,-1.7828701802615148e-10,5.719558861465799e-12
-1070.1875,-1.0530155165611327e-09,-1.4821891632581287e-10,5.6802510089976276e-12
-1070.6875,-1.319249628295457e-10,-1.7743409457013845e-10,5.640900278271205e-12
-1071.1875,6.850561322835443e-10,-4.0762176005822986e-10,5.601506800138956e-12
-1071.6875,7.56581714540527e-10,-2.7708159302705115e-10,5.562070705370381e-12
-1072.1875,6.389618681623777e-10,-4.909795001818254e-10,5.522592124651227e-12
-1072.6875,2.328555066810656e-09,-6.505224100522475e-11,5.4830711885827676e-12
-1073.1875,2.9102964691674472e-09,-3.0205937425608737e-10,5.443508027683866e-12
-1073.6875,2.6512149156588213e-09,-4.474480918973411e-11,5.403902772388808e-12
-1074.1875,1.1873246654659113e-09,-3.5273156127687725e-10,5.3642555530488495e-12
-1074.6875,6.031990770338865e-10,-3.425734413564078e-10,5.324566499931703e-12
-1075.1875,3.8146977203724047e-10,-4.1335787740124127e-10,5.2848357432205e-12
-1075.6875,-3.163020193142119e-10,-3.4147821731191134e-10,5.24506341301607e-12
-1076.1875,-1.1046728815245088e-09,-1.6298649399587736e-10,5.2052496393346596e-12
-1076.6875,-1.300970868385339e-09,-2.1605801260581074e-10,5.1653945521094906e-12
-1077.1875,-1.3160707135284798e-09,-1.108524527543963e-10,5.125498281189307e-12
-1077.6875,-2.74817181605162e-09,-4.1418229094769667e-10,5.0855609563405496e-12
-1078.1875,-3.5333637634949395e-09,-3.0737241293972936e-10,5.0455827072447684e-12
-1078.6875,-3.1805042243604926e-09,-4.701269836925865e-10,5.005563663500693e-12
-1079.1875,-1.7619135095970045e-09,-2.139369298412495e-10,4.965503954623094e-12
-1079.6875,-1.2493135034219624e-09,-2.292712878209436e-10,4.925403710043093e-12
-1080.1875,-9.163221815811213e-10,-9.938472806535865e-11,4.885263059108576e-12
-1080.6875,-2.2093457630490176e-10,-2.6375954357023627e-10,4.845082131083266e-12
-1081.1875,6.715457445238921e-10,-3.34910274873762e-10,4.80486105514744e-12
-1081.6875,6.675721010651709e-10,-3.8184980480507286e-10,4.764599960398041e-12
-1082.1875,7.700921023001793e-10,-4.0758626534359784e-10,4.724298975848256e-12
-1082.6875,2.179146072762737e-09,-1.617479556861241e-10,4.683958230427213e-12
-1083.1875,3.0374530598465275e-09,-2.1376850653926198e-10,4.643577852981112e-12
-1083.6875,2.659162202576264e-09,-1.293932155712989e-10,4.603157972271991e-12
-1084.1875,1.1928877663081209e-09,-2.6476862061038196e-10,4.56269871697865e-12
-1084.6875,4.863739593474817e-10,-4.211972007215362e-10,4.522200215696138e-12
-1085.1875,5.944570614246997e-10,-3.4428507002383905e-10,4.481662596935545e-12
-1085.6875,-4.061063614813123e-10,-3.791755901119438e-10,4.441085989124727e-12
-1086.1875,-1.2238821852861466e-09,-1.5206327586614728e-10,4.4004705206079925e-12
-1086.6875,-1.2024245106090515e-09,-1.912285427834302e-10,4.359816319645694e-12
-1087.1875,-1.3017655970770833e-09,-1.5051256207581136e-10,4.319123514414946e-12
-1087.6875,-2.7362508856754563e-09,-3.5882760392116687e-10,4.2783922330088035e-12
-1088.1875,-3.611247175285877e-09,-3.584049223791834e-10,4.237622603436981e-12
-1088.6875,-3.0978524404190904e-09,-4.074328642221227e-10,4.196814753625443e-12
-1089.1875,-1.781781726890611e-09,-2.790467472473988e-10,4.155968811416916e-12
-1089.6875,-1.133283114427302e-09,-1.427308134051129e-10,4.115084904569757e-12
-1090.1875,-1.0363262140345033e-09,-2.234129287249488e-10,4.074163160759396e-12
-1090.6875,-1.6132992442408297e-10,-1.2761619985175894e-10,4.033203707577203e-12
-1091.1875,4.307429509253841e-10,-5.084798372795653e-10,3.992206672531311e-12
-1091.6875,8.853277626030955e-10,-2.293063340568378e-10,3.951172183045894e-12
-1092.1875,6.310145812449354e-10,-5.533723680042489e-10,3.910100366461583e-12
-1092.6875,2.2808713453060005e-09,-7.522061752120387e-11,3.8689913500356686e-12
-1093.1875,2.919038484776634e-09,-2.831954406197554e-10,3.8278452609413795e-12
-1093.6875,2.563794759566954e-09,-1.2006182226004674e-10,3.786662226268503e-12
-1094.1875,1.3144812561449914e-09,-2.76913871809659e-10,3.745442373023384e-12
-1094.6875,5.753835728228377e-10,-4.521999852907162e-10,3.704185828128513e-12
-1095.1875,4.824003158887603e-10,-3.1044298204360787e-10,3.662892718422834e-12
-1095.6875,-5.054474479493436e-10,-4.726321337986921e-10,3.6215631706616424e-12
-1096.1875,-9.91026678605081e-10,-4.548576721444189e-11,3.5801973115167933e-12
-1096.6875,-1.434485288598373e-09,-3.527651576030044e-10,3.5387952675763884e-12
-1097.1875,-1.1912983089246325e-09,-7.243152450405572e-12,3.497357165344674e-12
-1097.6875,-2.8427445303691858e-09,-5.09361865709763e-10,3.455883131242662e-12
-1098.1875,-3.5166744609683113e-09,-2.7006621885097054e-10,3.414373291607405e-12
-1098.6875,-3.233751046707357e-09,-4.593270222919004e-10,3.3728277726927204e-12
-1099.1875,-1.781781726890611e-09,-2.962903672582091e-10,3.3312467006682606e-12
-1099.625,-1.019636911507874e-09,-9.21479758270324e-11,3.2896302016209595e-12
-1100.125,-1.1698406342475376e-09,-2.8984741770334324e-10,3.2479784015530683e-12
-1100.625,-5.960465188081883e-11,-8.240763868084128e-11,3.2062914263838102e-12
-1101.125,4.092852762482893e-10,-5.190043886325378e-10,3.1645694019486563e-12
-1101.625,7.836024900598314e-10,-2.680630025171711e-10,3.1228124539995325e-12
-1102.125,7.414818693973863e-10,-5.003058220030455e-10,3.0810207082047158e-12
-1102.625,2.168814599770061e-09,-1.1329823040116926e-10,3.039194290148835e-12
-1103.125,2.922217399543611e-09,-2.771790004834527e-10,2.997333325332766e-12
-1103.625,2.683798792020336e-09,-5.715718724253066e-11,2.9554379391740478e-12
-1104.125,1.171430091631026e-09,-3.690195071803828e-10,2.9135082570064657e-12
-1104.625,7.144610938780816e-10,-3.2467025249980185e-10,2.871544404080054e-12
-1105.125,3.9656961718038125e-10,-4.1703849406561436e-10,2.829546505561198e-12
-1105.625,-3.57627911284913e-10,-3.56718499872138e-10,2.787514686533048e-12
-1106.125,-1.0093054385151989e-09,-1.019761980182099e-10,2.745449071994899e-12
-1106.625,-1.3160707135284798e-09,-2.7275578020817894e-10,2.7033497868622935e-12
-1107.125,-1.1793773785484685e-09,-4.3235104647207406e-11,2.661216955967126e-12
-1107.625,-2.828439413917789e-09,-4.653086340622591e-10,2.619050704057952e-12
-1108.125,-3.637473222113437e-09,-3.0996522540521815e-10,2.5768511557997822e-12
-1108.625,-3.2369299614743346e-09,-4.4472007862956597e-10,2.534618435773358e-12
-1109.125,-1.7881395564245648e-09,-3.1452500737681925e-10,2.4923526684763927e-12
-1109.625,-1.0291736558088053e-09,-8.657651258862201e-11,2.4500539783231576e-12
-1110.125,-1.1825562933154455e-09,-2.9092499908413953e-10,2.4077224896434483e-12
-1110.625,-6.437302403128435e-11,-5.516901956654066e-11,2.365358326684032e-12
-1111.125,4.275640361584071e-10,-5.387497803138082e-10,2.3229616136082344e-12
-1111.625,8.773804756856533e-10,-2.3461031037563157e-10,2.280532474495422e-12
-1112.125,6.333987673201681e-10,-5.156549266144261e-10,2.2380710333413125e-12
-1112.625,2.1219256069571508e-09,-1.4726906897149018e-10,2.195577414058079e-12
-1113.125,3.0461950754557142e-09,-2.0738882091265614e-10,2.153051740474349e-12
-1113.625,2.579689333401839e-09,-1.6806885239991389e-10,2.1104941363352047e-12
-1114.125,1.3351442021303415e-09,-2.3878721934528094e-10,2.067904725301873e-12
-1114.625,5.626679137549297e-10,-4.204680614185241e-10,2.0252836309519318e-12
-1115.125,5.070369053328323e-10,-3.6687865258651355e-10,1.9826309767795177e-12
-1115.625,-3.4252806614177215e-10,-3.756635335975184e-10,1.939946886195325e-12
-1116.125,-1.2135507122934712e-09,-1.5411814414624356e-10,1.89723148252609e-12
-1116.625,-1.323223271754178e-09,-2.5719301559843194e-10,1.8544848890147955e-12
-1117.125,-1.1944772236916093e-09,-5.15174269501472e-11,1.8117072288212939e-12
-1117.625,-2.789497708022321e-09,-4.764075201521844e-10,1.7688986250215817e-12
-1118.125,-3.3855442268305093e-09,-2.3419720554753286e-10,1.7260592006080068e-12
-1118.625,-3.2504403492339872e-09,-4.870685305146868e-10,1.6831890784889583e-12
-1119.125,-1.8040341302594494e-09,-2.6242481293297104e-10,1.6402883814903139e-12
-1119.625,-1.1372567578860232e-09,-1.297101203936178e-10,1.5973572323528553e-12
-1120.125,-1.20957706883475e-09,-2.7529982438513723e-10,1.5543957537345426e-12
-1120.625,-6.596248141477285e-11,-9.075148272900419e-11,1.5114040682102044e-12
-1121.125,4.204114779327088e-10,-5.083992917439774e-10,1.4683822982696763e-12
-1121.625,7.708868309919235e-10,-2.513238143233723e-10,1.4253305663202826e-12
-1122.125,7.47044970239596e-10,-5.081282309785471e-10,1.382248994685596e-12
-1122.625,2.2220614221169254e-09,-1.0606733641970315e-10,1.339137705605333e-12
-1123.125,2.9102964691674472e-09,-2.7863653041303106e-10,1.2959968212357691e-12
-1123.625,2.7132037536148732e-09,-7.842927134184113e-11,1.2528264636489103e-12
-1124.125,1.225471642669635e-09,-3.460590701823287e-10,1.2096267548338376e-12
-1124.625,5.841255884320245e-10,-3.441830299287443e-10,1.166397816696294e-12
-1125.125,4.3710078045933813e-10,-4.286768395654483e-10,1.123139771057443e-12
-1125.625,-2.757708560352551e-10,-3.473362644543608e-10,1.07985273965573e-12
-1126.125,-1.2151401696769596e-09,-1.4600540711903797e-10,1.0365368441451249e-12
-1126.625,-1.3160707135284798e-09,-2.6501651139808614e-10,9.931922060964655e-13
-1127.125,-1.0577838887115984e-09,-2.990140703795742e-11,9.498189469972515e-13
-1127.625,-2.868175848505002e-09,-5.039385487726823e-10,9.064171882509201e-13
-1128.125,-3.5134955462013332e-09,-2.2025916319561957e-10,8.629870511770534e-13
-1128.625,-3.242493062316544e-09,-5.328116291723347e-10,8.195286570124118e-13
-1129.125,-1.7110508733253725e-09,-2.0254209273277252e-10,7.760421269095901e-13
-1129.625,-1.2453398599632413e-09,-1.7649940889959865e-10,7.325275819375344e-13
-1130.125,-1.0681153617042733e-09,-2.062560194411672e-10,6.889851430818526e-13
-1130.625,-6.596248141477285e-11,-9.264539510010617e-11,6.454149312440902e-13
-1131.125,4.100800049400336e-10,-5.238620654874014e-10,6.018170672425575e-13
-1131.625,8.718173748434433e-10,-2.038904720768355e-10,5.581916718119165e-13
-1132.125,5.141894635585303e-10,-5.726769242971775e-10,5.145388656031803e-13
-1132.625,2.2141141351994835e-09,-5.513552916871636e-11,4.708587691835066e-13
-1133.125,3.0342741450795506e-09,-3.020977506482904e-10,4.2715150303671484e-13
-1133.625,2.72194576922406e-09,-5.035998102806737e-11,3.834171875627688e-13
-1134.125,1.142819858728233e-09,-3.401792878015089e-10,3.3965594307829387e-13
-1134.625,6.898245044340101e-10,-3.350678178186706e-10,2.958678898161635e-13
-1135.125,5.133947348667862e-10,-4.261463652334651e-10,2.520531479253956e-13
-1135.625,-3.377596939913067e-10,-3.335892904772549e-10,2.082118374716697e-13
-1136.125,-1.1984508671503306e-09,-1.6983067061802552e-10,1.6434407843722344e-13
-1136.625,-1.200040324533819e-09,-2.03713603172251e-10,1.2044999072002545e-13
-1137.125,-1.174609006398003e-09,-1.101045769298252e-10,7.652969413511952e-14
-1137.625,-2.7457876299763868e-09,-3.890923284297262e-10,3.258330841359059e-14
-1138.125,-3.636678493421693e-09,-3.4235234800668527e-10,-1.138904679733183e-14
-1138.625,-3.1614307357586305e-09,-4.2034642933867946e-10,-5.538725193344649e-14
-1139.125,-1.8469494796136393e-09,-2.9887840332514655e-10,-9.941118751461436e-14
-1139.625,-1.139640943961256e-09,-1.33117918411244e-10,-1.4346073414434504e-13
-1140.125,-1.0871888503061355e-09,-2.3285023054283e-10,-1.8753577250948662e-13
-1140.625,-1.83582327792922e-10,-1.0427483733382708e-10,-2.3163618338063917e-13
-1141.125,4.069010901730565e-10,-5.265815608382888e-10,-2.7576184761215483e-13
-1141.625,8.845330339113513e-10,-1.9084148984150884e-10,-3.199126461415174e-13
-1142.125,5.245209365512057e-10,-6.122771154344026e-10,-3.6408845999068646e-13
-1142.625,2.291202818298676e-09,-2.1213380050121603e-11,-4.082891702644431e-13
-1143.125,2.820492127000347e-09,-3.238905948996156e-10,-4.52514658151734e-13
-1143.625,2.71638266838185e-09,-8.329693387319692e-11,-4.967648049246375e-13
-1144.125,1.4138223426130227e-09,-2.551417995076541e-10,-5.410394919392942e-13
-1144.625,4.847845019639932e-10,-4.536765484849757e-10,-5.853386006353898e-13
-1145.125,6.262462090944697e-10,-2.8967008297714083e-10,-6.296620125359487e-13
-1145.625,-3.4491225221700503e-10,-4.696765338094623e-10,-6.740096092477472e-13
-1146.125,-1.0816257494639258e-09,-5.947716206472933e-11,-7.183812724612102e-13
-1146.625,-1.4273327303726747e-09,-3.1664789164215467e-10,-7.627768839508248e-13
-1147.125,-1.069704819087762e-09,-6.6816741708297586e-12,-8.071963255737963e-13
-1147.625,-2.729098327449758e-09,-4.950237939560636e-10,-8.516394792714955e-13
-1148.125,-3.524621747885753e-09,-2.2958221593393775e-10,-8.961062270690454e-13
-1148.625,-3.388723141597486e-09,-5.460255473236743e-10,-9.40596451075114e-13
-1149.125,-1.7523767652960737e-09,-1.9038948748260893e-10,-9.85110033481398e-13
-1149.625,-1.2524924181889394e-09,-2.668318670861242e-10,-1.0296468565642759e-12
-1150.125,-9.799004769206617e-10,-9.462057836788086e-11,-1.074206802682845e-12
-1150.625,-3.0835473239676937e-10,-2.6311826446664215e-10,-1.1187897542802648e-12
-1151.125,6.286303951697025e-10,-3.319639009385225e-10,-1.1633955938826193e-12
-1151.625,6.484986124633088e-10,-3.978980355950063e-10,-1.2080242041009853e-12
-1152.125,7.192294660285473e-10,-4.302804096349903e-10,-1.252675467629158e-12
-1152.625,2.0368896369405154e-09,-1.8148797415677708e-10,-1.2973492672443743e-12
-1153.125,2.915859570009657e-09,-2.531671384626185e-10,-1.3420454858077263e-12
-1153.625,2.75373491689383e-09,-8.944900915428188e-11,-1.3867640062645756e-12
-1154.125,1.2985866823101062e-09,-3.1476197034393223e-10,-1.4315047116424843e-12
-1154.625,6.961823339679639e-10,-3.4807431657938807e-10,-1.4762674850541112e-12
-1155.125,5.276998513181827e-10,-4.1501668684110624e-10,-1.5210522096947296e-12
-1155.625,-3.5683318259316867e-10,-3.5396097529470066e-10,-1.5658587688436748e-12
-1156.125,-1.2048086966842847e-09,-1.714778557615867e-10,-1.6106870458639311e-12
-1156.625,-1.1984508671503306e-09,-2.4523243518656136e-10,-1.655536924201821e-12
-1157.125,-1.1595091612548624e-09,-5.501264645253349e-11,-1.7004082873875227e-12
-1157.625,-2.819697398308603e-09,-4.825759548101677e-10,-1.7453010190351728e-12
-1158.125,-3.429254304876443e-09,-2.2924671872926842e-10,-1.7902150028416263e-12
-1158.625,-3.390312598980975e-09,-5.41277938045429e-10,-1.835150122588007e-12
-1159.125,-1.7913184711915419e-09,-2.0766898023129621e-10,-1.880106262139088e-12
-1159.625,-1.139640943961256e-09,-2.17984077000516e-10,-1.9250833054428763e-12
-1160.125,-1.1086465249832302e-09,-1.8151751789046866e-10,-1.970081136531442e-12
-1160.625,-3.0597054632153666e-10,-1.4866464064778522e-10,-2.0150996395198833e-12
-1161.125,5.181631070172516e-10,-4.81112404549384e-10,-2.0601386986076707e-12
-1161.625,8.670490026929779e-10,-2.3368776296838534e-10,-2.1051981980775096e-12
-1162.125,5.038579905658551e-10,-5.598341861381855e-10,-2.1502780222955476e-12
-1162.625,2.2586189419371607e-09,-7.625720703809436e-11,-2.1953780557117875e-12
-1163.125,2.9206279421601226e-09,-2.808397241214636e-10,-2.240498182859881e-12
-1163.625,2.6210152253725396e-09,-1.1173760261842812e-10,-2.2856382883568175e-12
-1164.125,1.4273327303726747e-09,-2.822785012474168e-10,-2.3307982569038565e-12
-1164.625,5.761783015145819e-10,-3.9786448677593427e-10,-2.3759779732850783e-12
-1165.125,4.2120620662445305e-10,-4.057414168754733e-10,-2.421177322368522e-12
-1165.625,-2.2013984761315755e-10,-3.5453118475703267e-10,-2.4663961891060825e-12
-1166.125,-1.1785826498567246e-09,-1.6200674719568447e-10,-2.5116344585330963e-12
-1166.625,-1.3017655970770833e-09,-2.5652021372419704e-10,-2.5568920157682382e-12
-1167.125,-1.0609628034785754e-09,-9.138119321773824e-12,-2.6021687460142457e-12
-1167.625,-2.819697398308603e-09,-5.229968821032562e-10,-2.6474645345575044e-12
-1168.125,-3.399054614590161e-09,-1.897323667240519e-10,-2.6927792667672218e-12
-1168.625,-3.3982598858984174e-09,-5.514166444739859e-10,-2.738112828097391e-12
-1169.125,-1.7865500990410764e-09,-2.0774345099325316e-10,-2.783465104084827e-12
-1169.625,-1.130104199660325e-09,-1.845156194919466e-10,-2.8288359803500968e-12
-1170.125,-1.1126201684419517e-09,-1.859208725735016e-10,-2.8742253425975188e-12
-1170.625,-2.034505450865283e-10,-1.511857117268181e-10,-2.9196330766150608e-12
-1171.125,5.094210914080649e-10,-4.3547956282634265e-10,-2.9650590682743388e-12
-1171.625,6.588300854559842e-10,-3.290949863873315e-10,-3.0105032035303075e-12
-1172.125,6.206831082522601e-10,-4.6295495921668923e-10,-3.055965368421777e-12
-1172.625,2.096494288821334e-09,-1.870757142558377e-10,-3.101445449071102e-12
-1173.125,3.038247788538272e-09,-1.9457694093270702e-10,-3.146943331684804e-12
-1173.625,2.636909799207425e-09,-1.604486403491915e-10,-3.1924589025517085e-12
-1174.125,1.424153815605698e-09,-2.269994441423465e-10,-3.2379920480454263e-12
-1174.625,5.960465188081883e-10,-4.2819035760147737e-10,-3.283542654623011e-12
-1175.125,5.372365956191137e-10,-3.6820294882978933e-10,-3.329110608824854e-12
-1175.625,-3.1073891847200214e-10,-3.7218430808455216e-10,-3.3746957972746856e-12
-1176.125,-1.1761984637814914e-09,-2.052797950428265e-10,-3.420298106681022e-12
-1176.625,-1.2024245106090515e-09,-1.5954787646295882e-10,-3.4659174238346834e-12
-1177.125,-1.2890499380091754e-09,-1.734239786037979e-10,-3.51155363561076e-12
-1177.625,-2.5471054570403254e-09,-3.3773033363931196e-10,-3.5572066289677827e-12
-1178.125,-3.642241594263903e-09,-3.6723681589944036e-10,-3.602876290947932e-12
-1178.625,-3.291766241204688e-09,-4.455836350393505e-10,-3.6485625086773466e-12
-1179.125,-1.8080077737181709e-09,-2.7620316283286556e-10,-3.6942651693654006e-12
-1179.625,-1.2453398599632413e-09,-2.0035457116774392e-10,-3.7399841603048064e-12
-1180.125,-1.1213621840511383e-09,-1.61153805780207e-10,-3.7857193688730625e-12
-1180.625,-2.1298728938745927e-10,-1.704730220121227e-10,-3.831470682529558e-12
-1181.125,6.024043483421422e-10,-4.238863400974393e-10,-3.877237988818882e-12
-1181.625,7.494291563148287e-10,-2.8329850808162756e-10,-3.9230211753687556e-12
-1182.125,5.062421766410878e-10,-5.249663665972097e-10,-3.96882012988972e-12
-1182.625,2.1100046765809864e-09,-1.1934039034424435e-10,-4.014634740177e-12
-1183.125,2.931754143844542e-09,-2.5872985492840573e-10,-4.060464894109056e-12
-1183.625,2.768834762036971e-09,-1.2896074430934454e-10,-4.106310479647685e-12
-1184.125,1.4567376919672122e-09,-2.1093973969081943e-10,-4.152171384839162e-12
-1184.625,4.5140589691073465e-10,-4.575788870606953e-10,-4.198047497812065e-12
-1185.125,6.659826436816824e-10,-3.0052051616946204e-10,-4.243938706779758e-12
-1185.625,-2.948443446371171e-10,-4.3544636648388056e-10,-4.289844900038738e-12
-1186.125,-1.1785826498567246e-09,-1.488280764838376e-10,-4.335765965969046e-12
-1186.625,-1.291434124084408e-09,-2.0299729720058466e-10,-4.381701793034786e-12
-1187.125,-1.1952719523833536e-09,-1.4627400381802715e-10,-4.427652269782882e-12
-1187.625,-2.512137394603577e-09,-3.258898917987075e-10,-4.473617284844839e-12
-1188.125,-3.6287312065042495e-09,-3.7159927077146327e-10,-4.519596726935086e-12
-1188.625,-3.182093681743981e-09,-3.926334382253141e-10,-4.5655904848518035e-12
-1189.125,-1.92562762009632e-09,-3.193244361536318e-10,-4.611598447476926e-12
-1189.625,-1.2548766042641726e-09,-1.277434593707774e-10,-4.657620503776344e-12
-1190.125,-1.123746370126371e-09,-2.49396998900566e-10,-4.703656542798979e-12
-1190.625,-1.1046728815245088e-10,-7.607879718982702e-11,-4.7497064536771926e-12
-1191.125,3.560384539014245e-10,-5.288107041365263e-10,-4.795770125627926e-12
-1191.625,8.765857469939089e-10,-1.8380319500531755e-10,-4.841847447951046e-12
-1192.125,5.118052774832977e-10,-5.992470444027251e-10,-4.887938310030067e-12
-1192.625,2.19663010398111e-09,-4.148553379041061e-11,-4.934042601332359e-12
-1193.125,2.9087070117839586e-09,-3.3227544292136433e-10,-4.9801602114088375e-12
-1193.625,2.7712189481122034e-09,-5.7487085017511534e-11,-5.026291029893757e-12
-1194.125,1.2342136582788218e-09,-3.2650958619889123e-10,-5.07243494650533e-12
-1194.625,5.936623327329557e-10,-3.552909485819926e-10,-5.1185918510453145e-12
-1195.125,5.547206268374871e-10,-4.162092666134591e-10,-5.164761633399221e-12
-1195.625,-1.93119072093853e-10,-3.2788213592863536e-10,-5.210944183535897e-12
-1196.125,-1.1603038899466065e-09,-2.1433668750667647e-10,-5.257139391507944e-12
-1196.625,-1.1833510220071898e-09,-1.5760577916461909e-10,-5.303347147451714e-12
-1197.125,-1.2763342789412673e-09,-1.5482964246772045e-10,-5.349567341586588e-12
-1197.625,-2.524058324979741e-09,-3.435384658114e-10,-5.395799864216733e-12
-1198.125,-3.5063429879756355e-09,-3.697287110835159e-10,-5.442044605728724e-12
-1198.625,-3.302097714197363e-09,-3.7771048425897875e-10,-5.488301456593404e-12
-1199.125,-2.0456316525497017e-09,-3.75997015346772e-10,-5.5345703073652655e-12
-1199.625,-1.0371209427262476e-09,-5.1252661756547565e-11,-5.580851048682243e-12
-1200.125,-1.2652080772568476e-09,-3.178184469583157e-10,-5.62714357126561e-12
-1200.625,-1.1205674553593939e-10,-4.912137132090592e-11,-5.6734477659209065e-12
-1201.125,3.759066711950308e-10,-5.08622910799722e-10,-5.7197635235369104e-12
-1201.625,7.422765980891305e-10,-2.560100145712184e-10,-5.76609073508553e-12
-1202.125,7.200241947202914e-10,-5.191740373749479e-10,-5.8124292916235625e-12
-1202.625,2.0877522732121474e-09,-1.365031148579346e-10,-5.858779084290421e-12
-1203.125,2.788702979330577e-09,-2.574888810437472e-10,-5.905140004309166e-12
-1203.625,2.775192591570925e-09,-1.2675894951285347e-10,-5.951511942987129e-12
-1204.125,1.4917057544039593e-09,-2.5475737307352856e-10,-5.997894791714563e-12
-1204.625,4.744530289713179e-10,-4.142951509941402e-10,-6.044288441965683e-12
-1205.125,5.690257432888838e-10,-3.5188353734327794e-10,-6.090692785298455e-12
-1205.625,-1.915296147103645e-10,-4.040623889088193e-10,-6.13710771335408e-12
-1206.125,-1.1452040448034655e-09,-1.2725785292011049e-10,-6.1835331178576135e-12
-1206.625,-1.3192496282954568e-09,-2.755974749638771e-10,-6.229968890618071e-12
-1207.125,-1.0546049739446211e-09,-3.289286281420867e-11,-6.276414923527186e-12
-1207.625,-2.7211510405323155e-09,-4.6400462887420346e-10,-6.322871108561271e-12
-1208.125,-3.410975544966325e-09,-2.8369919864264264e-10,-6.369337337779563e-12
-1208.625,-3.3132239158817824e-09,-4.471810922582828e-10,-6.415813503325259e-12
-1209.125,-2.096494288821334e-09,-3.309143999107715e-10,-6.462299497425202e-12
-1209.625,-1.0252000123500838e-09,-1.0912452957771543e-10,-6.5087952123899906e-12
-1210.125,-1.1531513317209086e-09,-2.4941989828019604e-10,-6.555300540613249e-12
-1210.625,-3.7113829904456524e-10,-1.3201594674516775e-10,-6.601815374572768e-12
-1211.125,4.808108585052718e-10,-4.3189434111396955e-10,-6.648339606829884e-12
-1211.625,7.637342727662253e-10,-3.2342329829882027e-10,-6.694873130029064e-12
-1212.125,6.222725656357486e-10,-4.701237182543514e-10,-6.741415836899665e-12
-1212.625,2.055168396850633e-09,-1.5464031684336667e-10,-6.787967620252832e-12
-1213.125,3.0295057729290852e-09,-2.3170620634681611e-10,-6.834528372984805e-12
