potential,current,current_filtered_50Hz,basecurrent_4
-184.9375,-3.3582850327036816e-08,-3.513784097750634e-08,1.544339092095566e-08
-185.4375,-3.30940921816141e-08,-3.474055972876431e-08,1.5427441061128794e-08
-185.9375,-3.301302985505619e-08,-3.509249863020652e-08,1.5411598556279382e-08
-186.4375,-3.284295791502292e-08,-3.4871394210617834e-08,1.5395863308716037e-08
-186.9375,-3.33293318743704e-08,-3.5124646309397344e-08,1.5380235220777283e-08
-187.4375,-3.3334100246520864e-08,-3.490330516498931e-08,1.5364714194831568e-08
-187.9375,-3.4189228318837676e-08,-3.512831123296228e-08,1.534930013327726e-08
-188.4375,-3.4765406620352264e-08,-3.5050209978395254e-08,1.5333992938542642e-08
-188.9375,-3.5425031434499984e-08,-3.5032493222206065e-08,1.531879251308592e-08
-189.4375,-3.6218965397552505e-08,-3.52633784452809e-08,1.530369875939522e-08
-189.9375,-3.6359632375991226e-08,-3.491844968893012e-08,1.5288711579988595e-08
-190.4375,-3.7347480139829335e-08,-3.5337078558958265e-08,1.5273830877413998e-08
-190.9375,-3.684203269187999e-08,-3.4940448247787807e-08,1.525905655424932e-08
-191.4375,-3.705978835341792e-08,-3.5299571754981963e-08,1.524438851310237e-08
-191.9375,-3.708919331501245e-08,-3.5137997841890666e-08,1.5229826656610867e-08
-192.4375,-3.7001773158920586e-08,-3.517623778694631e-08,1.5215370887442457e-08
-192.9375,-3.6220554854935984e-08,-3.5389228797207445e-08,1.5201021108294706e-08
-193.4375,-3.50228987164774e-08,-3.4965271777176134e-08,1.5186777221895098e-08
-193.9375,-3.53821160851458e-08,-3.5548301070253483e-08,1.5172639131001034e-08
-194.4375,-3.398021467290894e-08,-3.4855528243359236e-08,1.5158606738399844e-08
-194.9375,-3.4094655604520117e-08,-3.560194916069638e-08,1.5144679946908764e-08
-195.4375,-3.302336132804886e-08,-3.489674365722467e-08,1.513085865937496e-08
-195.9375,-3.3566955753201934e-08,-3.560656726127349e-08,1.5117142778675517e-08
-196.4375,-3.304402427403421e-08,-3.496777606794752e-08,1.5103532207717437e-08
-196.9375,-3.3712391103791136e-08,-3.5517022323065685e-08,1.5090026849437644e-08
-197.4375,-3.331025838576853e-08,-3.507882568076716e-08,1.5076626606802978e-08
-197.9375,-3.4457051887955486e-08,-3.5348526496073464e-08,1.50633313828102e-08
-198.4375,-3.522317034679694e-08,-3.524068991909632e-08,1.5050141080485998e-08
-198.9375,-3.531138523158056e-08,-3.5297524584325497e-08,1.5037055602886968e-08
-199.4375,-3.6130750512768885e-08,-3.529277024436052e-08,1.5024074853099635e-08
-199.9375,-3.729741223224945e-08,-3.5387386289892535e-08,1.501119873424044e-08
-200.4375,-3.721158153354107e-08,-3.521626107380176e-08,1.499842714945574e-08
-200.9375,-3.722668137868422e-08,-3.542147968474267e-08,1.4985760001921824e-08
-201.4375,-3.704150959350779e-08,-3.516045123246541e-08,1.4973197194844886e-08
-201.9375,-3.7285491301873285e-08,-3.5435796111323464e-08,1.496073863146105e-08
-202.4375,-3.664891361978614e-08,-3.513750253495512e-08,1.4948384215036356e-08
-202.9375,-3.642082648525554e-08,-3.5551969188287384e-08,1.4936133848866765e-08
-203.4375,-3.5324100890648465e-08,-3.5047314223798536e-08,1.4923987436278154e-08
-203.9375,-3.536383732523568e-08,-3.5636806720866134e-08,1.4911944880626324e-08
-204.4375,-3.4051740255165925e-08,-3.499701490689228e-08,1.4900006085296998e-08
-204.9375,-3.419479141967988e-08,-3.5583757825958524e-08,1.488817095370581e-08
-205.4375,-3.314813373265272e-08,-3.5103035422352936e-08,1.4876439389298322e-08
-205.9375,-3.341277838700355e-08,-3.552145874297181e-08,1.4864811295550012e-08
-206.4375,-3.3436620247755875e-08,-3.51761558672395e-08,1.4853286575966282e-08
-206.9375,-3.362814986246623e-08,-3.552026698899779e-08,1.4841865134082447e-08
-207.4375,-3.3452514821590763e-08,-3.513676737995858e-08,1.4830546873463745e-08
-207.9375,-3.479322212456331e-08,-3.548863710623424e-08,1.4819331697705337e-08
-208.4375,-3.4852032047752386e-08,-3.519950138462786e-08,1.4808219510432297e-08
-208.9375,-3.5479072985538596e-08,-3.5390229334076926e-08,1.4797210215299628e-08
-209.4375,-3.656149346369427e-08,-3.5368134208083185e-08,1.4786303715992243e-08
-209.9375,-3.697634184078477e-08,-3.5240430927542716e-08,1.4775499916224981e-08
-210.4375,-3.709475641585466e-08,-3.545188903471778e-08,1.47647987197426e-08
-210.9375,-3.695567889479942e-08,-3.512874509249158e-08,1.4754200030319774e-08
-211.4375,-3.7549341227532366e-08,-3.542842185005194e-08,1.4743703751761102e-08
-211.9375,-3.696759982517559e-08,-3.5228204925538054e-08,1.47333097879011e-08
-212.4375,-3.68475957927222e-08,-3.5297122999911165e-08,1.4723018042604207e-08
-212.9375,-3.6476457493677634e-08,-3.5442294838918724e-08,1.4712828419764773e-08
-213.4375,-3.519058647043544e-08,-3.5115672962195715e-08,1.4702740823307077e-08
-213.9375,-3.527403298306858e-08,-3.5509868839737786e-08,1.4692755157185316e-08
-214.4375,-3.420830180743953e-08,-3.5033708713875544e-08,1.4682871325383604e-08
-214.9375,-3.3772790484363694e-08,-3.551542385579767e-08,1.4673089231915977e-08
-215.4375,-3.315846520564538e-08,-3.5021253658307645e-08,1.4663408780826388e-08
-215.9375,-3.384590552400416e-08,-3.563130758104038e-08,1.4653829876188716e-08
-216.4375,-3.2970909234393735e-08,-3.4943210165047855e-08,1.4644352422106748e-08
-216.9375,-3.383636877970323e-08,-3.5677256729423684e-08,1.4634976322714207e-08
-217.4375,-3.3395294355785175e-08,-3.489416324020223e-08,1.4625701482174722e-08
-217.9375,-3.4621560727146553e-08,-3.5521089083846266e-08,1.4616527804681848e-08
-218.4375,-3.4657323518275046e-08,-3.505175298087073e-08,1.460745519445906e-08
-218.9375,-3.562689252220304e-08,-3.5308801900064444e-08,1.4598483555759752e-08
-219.4375,-3.630479609626088e-08,-3.5300689776308915e-08,1.4589612792867232e-08
-219.9375,-3.6572619665378685e-08,-3.5149695906818656e-08,1.458084281009474e-08
-220.4375,-3.736973254319817e-08,-3.537711150117041e-08,1.4572173511785427e-08
-220.9375,-3.709952478800513e-08,-3.508656997134955e-08,1.4563604802312364e-08
-221.4375,-3.7091577501087684e-08,-3.5269991915795014e-08,1.4555136586078543e-08
-221.9375,-3.695329470872419e-08,-3.5187717102247044e-08,1.4546768767516876e-08
-222.4375,-3.6744281062795444e-08,-3.5112000774106816e-08,1.4538501251090199e-08
-222.9375,-3.635406927514902e-08,-3.541792518174029e-08,1.453033394129126e-08
-223.4375,-3.5208865230345555e-08,-3.4916896253780594e-08,1.4522266742642734e-08
-223.9375,-3.5401984302439404e-08,-3.555091991682629e-08,1.451429955969721e-08
-224.4375,-3.37441802514609e-08,-3.479364522156924e-08,1.4506432297037201e-08
-224.9375,-3.3887231415974865e-08,-3.546501339341091e-08,1.4498664859275134e-08
-225.4375,-3.2970114505702e-08,-3.4881172303914384e-08,1.4490997151053365e-08
-225.9375,-3.330151637015936e-08,-3.5319736737819493e-08,1.4483429077044162e-08
-226.4375,-3.3117934042366435e-08,-3.499844131951246e-08,1.4475960541949716e-08
-226.9375,-3.33293318743704e-08,-3.5285924225370286e-08,1.4468591450502137e-08
-227.4375,-3.3462051565891686e-08,-3.493393007372418e-08,1.4461321707463455e-08
-227.9375,-3.4615202897612594e-08,-3.530775784422193e-08,1.4454151217625621e-08
-228.4375,-3.4536524757129916e-08,-3.4874752442370924e-08,1.4447079885810502e-08
-228.9375,-3.5409931589356854e-08,-3.5213367585520604e-08,1.4440107616869889e-08
-229.4375,-3.5861337486267584e-08,-3.502198100418948e-08,1.4433234315685493e-08
-229.9375,-3.661394555734939e-08,-3.501205836847221e-08,1.4426459887168939e-08
-230.4375,-3.716151362596119e-08,-3.517651679357056e-08,1.4419784236261778e-08
-230.9375,-3.6679908038764164e-08,-3.490539745860507e-08,1.4413207267935478e-08
-231.4375,-3.7192508044939204e-08,-3.511110653166462e-08,1.4406728887191428e-08
-231.9375,-3.695806308087465e-08,-3.499828225077894e-08,1.4400348999060937e-08
-232.4375,-3.626267547559843e-08,-3.492535546663102e-08,1.439406750860523e-08
-232.9375,-3.615459237352121e-08,-3.5137740295218884e-08,1.4387884320915458e-08
-233.4375,-3.526211205269242e-08,-3.4797597407472563e-08,1.4381799341112686e-08
-233.9375,-3.4721696542306333e-08,-3.517012489585613e-08,1.4375812474347904e-08
-234.4375,-3.364324970760938e-08,-3.475648204741259e-08,1.4369923625802014e-08
-234.9375,-3.3776764127822416e-08,-3.511113103410947e-08,1.436413270068585e-08
-235.4375,-3.2938325358032225e-08,-3.477418837444527e-08,1.4358439604240154e-08
-235.9375,-3.28318317133385e-08,-3.5043750877886366e-08,1.4352844241735593e-08
-236.4375,-3.282865279857152e-08,-3.479477159151166e-08,1.4347346518472752e-08
-236.9375,-3.322919605921062e-08,-3.4999993731368385e-08,1.4341946339782141e-08
-237.4375,-3.324350117566202e-08,-3.4801009012190096e-08,1.4336643611024184e-08
-237.9375,-3.4107371263588016e-08,-3.4921702047215685e-08,1.4331438237589225e-08
-238.4375,-3.4635071114906205e-08,-3.4837908134963644e-08,1.432633012489753e-08
-238.9375,-3.5003030499183795e-08,-3.4821327076848705e-08,1.4321319178399286e-08
-239.4375,-3.5762791128491295e-08,-3.487409754281892e-08,1.4316405303574597e-08
-239.9375,-3.634135361608112e-08,-3.4811851523849726e-08,1.4311588405933486e-08
-240.4375,-3.674110214802847e-08,-3.4798003058629936e-08,1.4306868391015902e-08
-240.9375,-3.688494804123418e-08,-3.488242229594649e-08,1.4302245164391704e-08
-241.4375,-3.6625071759033806e-08,-3.464797973827097e-08,1.4297718631660682e-08
-241.9375,-3.6810243544210216e-08,-3.4923937584639e-08,1.4293288698452536e-08
-242.4375,-3.599564663517236e-08,-3.45793473600319e-08,1.4288955270426887e-08
-242.9375,-3.588756353309516e-08,-3.492070907081332e-08,1.4284718253273285e-08
-243.4375,-3.4988725382732405e-08,-3.45877785808756e-08,1.4280577552711191e-08
-243.9375,-3.448566212085829e-08,-3.4891882250775514e-08,1.427653307448999e-08
-244.4375,-3.357649249750286e-08,-3.4543679272531966e-08,1.4272584724388977e-08
-244.9375,-3.3471588310192615e-08,-3.486881367711056e-08,1.4268732408217385e-08
-245.4375,-3.2498045662805924e-08,-3.446318255493559e-08,1.4264976031814349e-08
-245.9375,-3.2645865199470336e-08,-3.489455506936908e-08,1.4261315501048934e-08
-246.4375,-3.25210927948665e-08,-3.445437594499715e-08,1.4257750721820124e-08
-246.9375,-3.329992691277586e-08,-3.485665207301445e-08,1.4254281600056818e-08
-247.4375,-3.2917662412046875e-08,-3.451458679060699e-08,1.425090804171784e-08
-247.9375,-3.36543759092938e-08,-3.467580422365436e-08,1.424762995279193e-08
-248.4375,-3.447771483394084e-08,-3.4598517064320935e-08,1.424444723929775e-08
-248.9375,-3.476461189166052e-08,-3.4543128266023e-08,1.4241359807283878e-08
-249.4375,-3.543854182225964e-08,-3.4661544008565425e-08,1.423836756282882e-08
-249.9375,-3.6110087566783535e-08,-3.4507204807734666e-08,1.4235470412040994e-08
-250.4375,-3.669659734129079e-08,-3.468898119887669e-08,1.423266826105874e-08
-250.9375,-3.645817873376752e-08,-3.4423682051945787e-08,1.4229961016050318e-08
-251.4375,-3.658930896790532e-08,-3.469398855579528e-08,1.4227348583213909e-08
-251.9375,-3.607035113219632e-08,-3.43607844394724e-08,1.4224830868777614e-08
-252.4375,-3.628174896420029e-08,-3.465045812398708e-08,1.4222407778999452e-08
-252.9375,-3.546317841170372e-08,-3.441341835706202e-08,1.422007922016736e-08
-253.4375,-3.4804348326247727e-08,-3.4542374034774805e-08,1.4217845098599198e-08
-253.9375,-3.4134392039107325e-08,-3.445276975238849e-08,1.4215705320642747e-08
-254.4375,-3.340562582877785e-08,-3.4446796738910745e-08,1.4213659792675704e-08
-254.9375,-3.2880310163534904e-08,-3.446208838240783e-08,1.421170842110569e-08
-255.4375,-3.2659375587229994e-08,-3.43692227660221e-08,1.4209851112370241e-08
-255.9375,-3.251076132187382e-08,-3.45230344952433e-08,1.4208087772936813e-08
-256.4375,-3.208319728571541e-08,-3.4281240202189886e-08,1.4206418309302787e-08
-256.9375,-3.2709443494809884e-08,-3.4527147520249376e-08,1.4204842627995461e-08
-257.4375,-3.2812758224736634e-08,-3.430222990662085e-08,1.4203360635572053e-08
-257.9375,-3.352562986123124e-08,-3.4369715797255046e-08,1.42019722386197e-08
-258.4375,-3.428856940530571e-08,-3.4475008380752465e-08,1.4200677343755456e-08
-258.9375,-3.444910460103805e-08,-3.4163707493498564e-08,1.4199475857626301e-08
-259.4375,-3.5527551435735e-08,-3.4622580045427466e-08,1.4198367686909131e-08
-259.9375,-3.552357779227628e-08,-3.4058330539920717e-08,1.419735273831076e-08
-260.4375,-3.655751982023555e-08,-3.4591190657519115e-08,1.419643091856793e-08
-260.9375,-3.6018693767232945e-08,-3.4062090248910584e-08,1.4195602134447292e-08
-261.4375,-3.633340632916366e-08,-3.4479067893900464e-08,1.4194866292745422e-08
-261.9375,-3.597577841787877e-08,-3.4121365954484733e-08,1.419422330028882e-08
-262.4375,-3.5913789579922704e-08,-3.4431368898919906e-08,1.4193673063933898e-08
-262.9375,-3.509601375611787e-08,-3.4172187928971705e-08,1.4193215490566989e-08
-263.4375,-3.4809116698398195e-08,-3.4372935196072995e-08,1.4192850487104352e-08
-263.9375,-3.396432009907406e-08,-3.4215495197280195e-08,1.4192577960492163e-08
-264.4375,-3.3240322260895044e-08,-3.4217324299856835e-08,1.4192397817706512e-08
