potential,current,current_filtered_50Hz,basecurrent_4
-127.625,-2.9750668575446033e-08,-3.0973781390066874e-08,1.9389877287265133e-08
-128.125,-3.0246579279094445e-08,-3.1593976615495e-08,1.9403648084310758e-08
-128.625,-2.9225352910203088e-08,-3.1478274774732485e-08,1.941744176401687e-08
-129.125,-2.818823196747684e-08,-3.165839846183645e-08,1.9431258298266797e-08
-129.625,-2.8847062052932823e-08,-3.1843290189538375e-08,1.9445097658952846e-08
-130.125,-2.9301646864610535e-08,-3.197079717647596e-08,1.9458959817976312e-08
-130.625,-2.9393835392852877e-08,-3.200620438842512e-08,1.9472844747247468e-08
-131.125,-3.0660632927493203e-08,-3.252487425071356e-08,1.9486752418685568e-08
-131.625,-3.1468872006997115e-08,-3.216825535473448e-08,1.9500682804218848e-08
-132.125,-3.3374631409799825e-08,-3.301267428634252e-08,1.9514635875784534e-08
-132.625,-3.3415957301770525e-08,-3.2338505547802075e-08,1.952861160532882e-08
-133.125,-3.505786677891413e-08,-3.3371854889889184e-08,1.95426099648069e-08
-133.625,-3.497044662282228e-08,-3.256608934707362e-08,1.9556630926182934e-08
-134.125,-3.668149749614765e-08,-3.360148712903639e-08,1.957067446143007e-08
-134.625,-3.5851800741966654e-08,-3.3037812066287965e-08,1.9584740542530442e-08
-135.125,-3.641844229918031e-08,-3.371682053424601e-08,1.959882914147516e-08
-135.625,-3.618399733511575e-08,-3.3562194365096196e-08,1.9612940230264324e-08
-136.125,-3.552834616442674e-08,-3.3926588266170255e-08,1.9627073780907005e-08
-136.625,-3.477971173680366e-08,-3.383992136585491e-08,1.9641229765421267e-08
-137.125,-3.4367247545788395e-08,-3.4295809874341184e-08,1.965540815583415e-08
-137.625,-3.274282209986314e-08,-3.4025296651602955e-08,1.9669608924181682e-08
-138.125,-3.28175265968871e-08,-3.4678660487193605e-08,1.968383204250886e-08
-138.625,-3.206332906842181e-08,-3.427699821421541e-08,1.969807748286968e-08
-139.0625,-3.201644007560888e-08,-3.5056399311517335e-08,1.9712345217327107e-08
-139.5625,-3.137509402137129e-08,-3.449766027135812e-08,1.97266352179531e-08
-140.0625,-3.2809579309969664e-08,-3.537107252890383e-08,1.9740947456828586e-08
-140.5625,-3.2304131862020316e-08,-3.478432559236524e-08,1.9755281906043487e-08
-141.0625,-3.371954366201684e-08,-3.552442837791386e-08,1.9769638537696698e-08
-141.5625,-3.442764692636095e-08,-3.5172028045755424e-08,1.9784017323896107e-08
-142.0625,-3.5709544306144435e-08,-3.5687614648894515e-08,1.979841823675857e-08
-142.5625,-3.6544804161167637e-08,-3.5430524554722865e-08,1.9812841248409934e-08
-143.0625,-3.77814020055217e-08,-3.6000792961536415e-08,1.982728633098503e-08
-143.5625,-3.788630619283194e-08,-3.562269861809416e-08,1.9841753456627664e-08
-144.0625,-3.943602714173322e-08,-3.6232890594698843e-08,1.9856242597490632e-08
-144.5625,-3.910065163381715e-08,-3.596799427786502e-08,1.9870753725735705e-08
-145.0625,-3.8953626825844464e-08,-3.632020645699942e-08,1.988528681353364e-08
-145.5625,-3.888210124358749e-08,-3.6258710627670996e-08,1.9899841833064175e-08
-146.0625,-3.8309101856839886e-08,-3.653832132765053e-08,1.991441875651603e-08
-146.5625,-3.7063761996876636e-08,-3.634463292079498e-08,1.992901755608691e-08
-147.0625,-3.681501191636069e-08,-3.684742337407827e-08,1.9943638203983497e-08
-147.5625,-3.544013127964313e-08,-3.6511561368451615e-08,1.9958280672421462e-08
-148.0625,-3.5246217478857527e-08,-3.6992978661074234e-08,1.997294493362545e-08
-148.5625,-3.4351352971953506e-08,-3.681206346068551e-08,1.9987630959829097e-08
-149.0625,-3.3962730641690566e-08,-3.7123437056238175e-08,2.0002338723275013e-08
-149.5625,-3.410498707751279e-08,-3.7015651552563634e-08,2.0017068196214797e-08
-150.0625,-3.4658118246966785e-08,-3.7396600195136425e-08,2.0031819350909023e-08
-150.5625,-3.4577850649100616e-08,-3.717706449630453e-08,2.0046592159627253e-08
-151.0625,-3.60322041549926e-08,-3.763013944038111e-08,2.006138659464803e-08
-151.5625,-3.6579772223604384e-08,-3.7403880842223504e-08,2.0076202628258878e-08
-152.0625,-3.770749223718948e-08,-3.787879425472176e-08,2.00910402327563e-08
-152.5625,-3.878673380057817e-08,-3.749992336609253e-08,2.0105899380445794e-08
-153.0625,-4.011154652971584e-08,-3.829891150617526e-08,2.012078004364182e-08
-153.5625,-3.95846414070894e-08,-3.752474941166113e-08,2.013568219466784e-08
-154.0625,-4.187504949669634e-08,-3.857527325335965e-08,2.015060580585628e-08
-154.5625,-4.091422250837753e-08,-3.781697197138466e-08,2.0165550849548568e-08
-155.0625,-4.0998463749702416e-08,-3.860162289603822e-08,2.0180517298095096e-08
-155.5625,-4.072666653712589e-08,-3.824865845214679e-08,2.0195505123855247e-08
-156.0625,-4.0639246381034016e-08,-3.8771950992508026e-08,2.0210514299197387e-08
-156.5625,-3.9452716444259845e-08,-3.85118143806601e-08,2.022554479649886e-08
-157.0625,-3.902594713679319e-08,-3.9050842703912106e-08,2.0240596588146e-08
-157.5625,-3.7555699057066326e-08,-3.8770862893822636e-08,2.0255669646534108e-08
-158.0625,-3.7464305257515736e-08,-3.9143312644014094e-08,2.0270763944067484e-08
-158.5625,-3.688494804123418e-08,-3.9187918648073736e-08,2.02858794531594e-08
-159.0625,-3.6048098728827486e-08,-3.9242386343704184e-08,2.0301016146232108e-08
-159.5625,-3.6597256254822764e-08,-3.9499927371210524e-08,2.0316173995716856e-08
-160.0625,-3.6949321065265465e-08,-3.953524487990697e-08,2.0331352974053864e-08
-160.5625,-3.7119393005298726e-08,-3.961591458807172e-08,2.034655305369233e-08
-161.0625,-3.801902588435324e-08,-3.984483863776297e-08,2.036177420709044e-08
-161.5625,-3.875097100944969e-08,-3.969121326869186e-08,2.0377016406715366e-08
-162.0625,-4.0098830870647934e-08,-4.019412454977722e-08,2.0392279625043258e-08
-162.5625,-4.085382312780497e-08,-3.974249141935826e-08,2.0407563834559245e-08
-163.0625,-4.249255369018161e-08,-4.0655680108434015e-08,2.042286900775744e-08
-163.5625,-4.2099162987768217e-08,-3.9824411198216405e-08,2.0438195117140944e-08
-164.0625,-4.415035774116012e-08,-4.095863015055092e-08,2.0453542135221834e-08
-164.5625,-4.314661540348713e-08,-4.0052908472208366e-08,2.0468910034521166e-08
-165.0625,-4.3689415099948457e-08,-4.106159981430214e-08,2.048429878756899e-08
-165.5625,-4.2914554625497814e-08,-4.0326844905698996e-08,2.0499708366904326e-08
-166.0625,-4.302502191365026e-08,-4.1217231506416695e-08,2.0515138745075184e-08
-166.5625,-4.1258340031902795e-08,-4.058549640134922e-08,2.0530589894638553e-08
-167.0625,-4.142046468501862e-08,-4.135827320585608e-08,2.0546061788160402e-08
-167.5625,-4.002492110231572e-08,-4.0925377118941976e-08,2.056155439821569e-08
-168.0625,-3.957669412017197e-08,-4.1363221416632715e-08,2.057706769738835e-08
-168.5625,-3.8879717057512254e-08,-4.1224735818404284e-08,2.0592601658271297e-08
-169.0625,-3.8231218445048935e-08,-4.147605666526404e-08,2.0608156253466432e-08
-169.5625,-3.823678154589116e-08,-4.1365256919041226e-08,2.062373145558464e-08
-170.0625,-3.934145442741568e-08,-4.176472606198969e-08,2.063932723724579e-08
-170.5625,-3.906250465661344e-08,-4.1481418456572715e-08,2.065494357107872e-08
-171.0625,-3.991445381416326e-08,-4.200082053918151e-08,2.0670580429721263e-08
-171.5625,-4.0779913359472756e-08,-4.162840234103752e-08,2.068623778582023e-08
-172.0625,-4.2450433069519166e-08,-4.218061655970677e-08,2.070191561203141e-08
-172.5625,-4.2715077723870006e-08,-4.175634889128232e-08,2.0717613881019588e-08
-173.0625,-4.4011280220104886e-08,-4.236640650709236e-08,2.073333256545851e-08
-173.5625,-4.4309303479508975e-08,-4.1936994517289015e-08,2.0749071638030925e-08
-174.0625,-4.558166411499152e-08,-4.248189151569081e-08,2.0764831071428548e-08
-174.5625,-4.5320993104099403e-08,-4.21479101712493e-08,2.0780610838352088e-08
-175.0625,-4.528284612689569e-08,-4.259701164230957e-08,2.079641091151123e-08
-175.5625,-4.4731304414825164e-08,-4.2235476266525223e-08,2.0812231263624644e-08
-176.0625,-4.4705078367997614e-08,-4.2842175609826486e-08,2.0828071867419974e-08
-176.5625,-4.3095752767215495e-08,-4.23046558473341e-08,2.0843932695633857e-08
-177.0625,-4.3008332611123634e-08,-4.299262013310668e-08,2.085981372101191e-08
-177.5625,-4.151265321326096e-08,-4.254508044918012e-08,2.0875714916308727e-08
-178.0625,-4.1201119566097206e-08,-4.293945168800757e-08,2.089163625428789e-08
-178.5625,-4.0421490719496095e-08,-4.2780547371446806e-08,2.0907577707721953e-08
-179.0625,-3.97157716412272e-08,-4.3049688397133765e-08,2.092353924939247e-08
-179.5625,-3.988981722471919e-08,-4.2814801251940966e-08,2.093952085208996e-08
-180.0625,-4.0961906229882184e-08,-4.336402077727172e-08,2.0955522488613932e-08
-180.5625,-4.018227738328108e-08,-4.283955498762865e-08,2.0971544131772877e-08
-181.0625,-4.1722461587881436e-08,-4.3502576211008586e-08,2.0987585754384268e-08
-181.5625,-4.2214398648071126e-08,-4.294668650521589e-08,2.1003647329274556e-08
-182.0625,-4.3287282381925865e-08,-4.35701472427837e-08,2.101972882927918e-08
-182.5625,-4.3969159599442433e-08,-4.298917466047616e-08,2.1035830227242558e-08
-183.0625,-4.5762067528017464e-08,-4.3790456557150576e-08,2.1051951496018093e-08
-183.5625,-4.530589325895626e-08,-4.3106812647521936e-08,2.1068092608468162e-08
-184.0625,-4.7004228473213725e-08,-4.3821382771643165e-08,2.108425353746414e-08
-184.5625,-4.6669647693989403e-08,-4.3436903635884064e-08,2.1100434255886363e-08
-185.0625,-4.618883683548413e-08,-4.364585322023496e-08,2.111663473662417e-08
-185.5625,-4.6250030944748425e-08,-4.3653628633002004e-08,2.1132854952575868e-08
-186.0625,-4.5504575431892335e-08,-4.372711332805754e-08,2.114909487664875e-08
-186.5625,-4.433791371241176e-08,-4.3639518336411805e-08,2.1165354481759093e-08
-187.0625,-4.400969076272139e-08,-4.396858903912435e-08,2.1181633740832158e-08
-187.5625,-4.277150346098385e-08,-4.37376989230227e-08,2.119793262680218e-08
-188.0625,-4.236460237081079e-08,-4.3972548624391714e-08,2.1214251112612386e-08
-188.5625,-4.155159491915642e-08,-4.3938511349484266e-08,2.1230589171214983e-08
-189.0625,-4.065116731141018e-08,-4.393705903234694e-08,2.1246946775571147e-08
-189.5625,-4.1097804836170457e-08,-4.397908117573444e-08,2.126332389865106e-08
-190.0625,-4.152616360102061e-08,-4.4116056099652454e-08,2.1279720513433864e-08
-190.5625,-4.121145103908988e-08,-4.398117487871629e-08,2.12961365929077e-08
-191.0625,-4.2431359580917314e-08,-4.429703154679021e-08,2.1312572110069675e-08
-191.5625,-4.339139184054436e-08,-4.402926398498693e-08,2.132902703792589e-08
-192.0625,-4.45056014663698e-08,-4.442203005365028e-08,2.1345501349491427e-08
-192.5625,-4.49689282936567e-08,-4.393837769658594e-08,2.1361995017790347e-08
-193.0625,-4.6246852029981455e-08,-4.4628555587163255e-08,2.1378508015855694e-08
-193.5625,-4.606644861695551e-08,-4.3908201983840944e-08,2.139504031672949e-08
-194.0625,-4.807393329230148e-08,-4.4697682895715344e-08,2.1411591893462753e-08
-194.5625,-4.730860956215178e-08,-4.417102346881997e-08,2.1428162719115465e-08
-195.0625,-4.6999460101063264e-08,-4.451244280700095e-08,2.1444752766756602e-08
-195.5625,-4.700979157405594e-08,-4.4416712040232445e-08,2.146136200946412e-08
-196.0625,-4.6226189083996105e-08,-4.4487635467715983e-08,2.1477990420324952e-08
-196.5625,-4.519304178472859e-08,-4.444615954430479e-08,2.1494637972435022e-08
-197.0625,-4.470666782538111e-08,-4.466171794392875e-08,2.151130463889923e-08
-197.5625,-4.3529674632907864e-08,-4.449820022430972e-08,2.152799039283146e-08
-198.0625,-4.310528951151643e-08,-4.468459509633743e-08,2.1544695207354576e-08
-198.5625,-4.230022934677952e-08,-4.461988655039588e-08,2.156141905560043e-08
-199.0625,-4.137357569220572e-08,-4.469283657918898e-08,2.1578161910709845e-08
-199.5625,-4.155318437653991e-08,-4.4636465848129606e-08,2.159492374583264e-08
-200.0625,-4.234791306828416e-08,-4.489965572630539e-08,2.1611704534127608e-08
-200.5625,-4.21706885700252e-08,-4.45927222873813e-08,2.1628504248762524e-08
-201.0625,-4.322847245873679e-08,-4.50537137453271e-08,2.1645322862914146e-08
-201.5625,-4.353523773375007e-08,-4.4586350611715454e-08,2.1662160349768217e-08
-202.0625,-4.498164395272461e-08,-4.5107175634639735e-08,2.167901668251946e-08
-202.5625,-4.5765246442784434e-08,-4.4616010838011845e-08,2.169589183437158e-08
-203.0625,-4.716635312632956e-08,-4.519617163404347e-08,2.1712785778537262e-08
-203.5625,-4.702886506265781e-08,-4.4729975211704086e-08,2.172969848823818e-08
-204.0625,-4.8180426936995214e-08,-4.5167381150783567e-08,2.1746629936704987e-08
-204.5625,-4.803022321425556e-08,-4.493035143200237e-08,2.1763580097177308e-08
-205.0625,-4.773378941223495e-08,-4.505989418670879e-08,2.178054894290377e-08
-205.5625,-4.761855375193204e-08,-4.5048920736546674e-08,2.179753644714196e-08
-206.0625,-4.680475157158592e-08,-4.511004821107369e-08,2.181454258315847e-08
-206.5625,-4.574776241156607e-08,-4.5094023141762614e-08,2.1831567324228854e-08
-207.0625,-4.5367087368220565e-08,-4.517534510403488e-08,2.184861064363766e-08
-207.5625,-4.4355397743630136e-08,-4.520694590173577e-08,2.1865672514678418e-08
-208.0625,-4.3259466877714817e-08,-4.514389812837186e-08,2.188275291065363e-08
-208.5625,-4.303058501449248e-08,-4.5240488964034254e-08,2.1899851804874794e-08
-209.0625,-4.2270029656493217e-08,-4.52871965201368e-08,2.191696917066238e-08
-209.5625,-4.1873460039312845e-08,-4.5083079675496086e-08,2.1934104981345843e-08
-210.0625,-4.2872434004835375e-08,-4.555972791671257e-08,2.1951259210263623e-08
-210.5625,-4.2456790899053125e-08,-4.4974663425847375e-08,2.196843183076314e-08
-211.0625,-4.384200300876335e-08,-4.5670514130755976e-08,2.198562281620079e-08
-211.5625,-4.407724270151965e-08,-4.500575452458242e-08,2.2002832139941967e-08
-212.0625,-4.554431186647954e-08,-4.574094769163542e-08,2.2020059775361033e-08
-212.5625,-4.6083932648173886e-08,-4.4996683945261516e-08,2.2037305695841333e-08
-213.0625,-4.800399716742799e-08,-4.5900676260726255e-08,2.2054569874775205e-08
-213.5625,-4.735231964019771e-08,-4.4977363299966e-08,2.2071852285563956e-08
-214.0625,-4.8815415161698875e-08,-4.590094207907499e-08,2.2089152901617883e-08
-214.5625,-4.815817453362638e-08,-4.512542528040079e-08,2.2106471696356265e-08
-215.0625,-4.8547591592581065e-08,-4.574221173509954e-08,2.2123808643207358e-08
-215.5625,-4.7820414839635074e-08,-4.532733507658593e-08,2.2141163715608406e-08
-216.0625,-4.733721979505458e-08,-4.5686045611917215e-08,2.215853688700563e-08
-216.5625,-4.629453575148612e-08,-4.5425577280711775e-08,2.2175928130854242e-08
-217.0625,-4.575888861325049e-08,-4.567771578092907e-08,2.2193337420618424e-08
-217.5625,-4.4496859450760616e-08,-4.555120471526794e-08,2.221076472977135e-08
-218.0625,-4.381180331847707e-08,-4.5582699979182844e-08,2.2228210031795168e-08
-218.5625,-4.335245013464889e-08,-4.571125722801226e-08,2.2245673300181016e-08
-219.0625,-4.2533084853460566e-08,-4.560018922863418e-08,2.2263154508429014e-08
-219.5625,-4.29161440828813e-08,-4.570588169922541e-08,2.2280653630048254e-08
-220.0625,-4.3072705635154915e-08,-4.5773293048474815e-08,2.2298170638556818e-08
-220.5625,-4.2812034624262796e-08,-4.56156947782694e-08,2.2315705507481772e-08
-221.0625,-4.414479464031792e-08,-4.58670878165478e-08,2.2333258210359165e-08
-221.5625,-4.4895018525324485e-08,-4.561214134917824e-08,2.2350828720734016e-08
-222.0625,-4.571835744997154e-08,-4.59183042056967e-08,2.2368417012160342e-08
-222.5625,-4.653931218854334e-08,-4.556615595771659e-08,2.238602305820113e-08
-223.0625,-4.788717204974159e-08,-4.607420065819731e-08,2.240364683242836e-08
-223.5625,-4.772504739662576e-08,-4.5513392577553e-08,2.242128830842298e-08
-224.0625,-4.931371005142253e-08,-4.613850666243585e-08,2.243894745977493e-08
-224.5625,-4.883846229375946e-08,-4.5617741492777066e-08,2.2456624260083137e-08
-225.0625,-4.861673298876281e-08,-4.60457700053578e-08,2.24743186829555e-08
-225.5625,-4.8156585076242894e-08,-4.5721633807749613e-08,2.2492030702008903e-08
-226.0625,-4.800876553957847e-08,-4.6082225119139456e-08,2.2509760290869216e-08
-226.5625,-4.671176831465184e-08,-4.571960223121586e-08,2.2527507423171285e-08
-227.0625,-4.611333760976842e-08,-4.6141807534846195e-08,2.2545272072558942e-08
-227.5625,-4.464229480134981e-08,-4.581474070768428e-08,2.2563054212685e-08
-228.0625,-4.441500239551097e-08,-4.6003304096477856e-08,2.2580853817211258e-08
-228.5625,-4.373233044930265e-08,-4.59720984059028e-08,2.259867085980849e-08
-229.0625,-4.259586842010837e-08,-4.595981861480424e-08,2.2616505314156458e-08
-229.5625,-4.295429106008502e-08,-4.594937164177887e-08,2.2634357153943904e-08
-230.0625,-4.3589279284788683e-08,-4.614576408098296e-08,2.2652226352868552e-08
-230.5625,-4.324198284649643e-08,-4.587544900087969e-08,2.2670112884637107e-08
-231.0625,-4.4581895420777247e-08,-4.6234481878550375e-08,2.268801672296526e-08
-231.5625,-4.504204333329717e-08,-4.589055835857856e-08,2.2705937841577686e-08
-232.0625,-4.583677202504141e-08,-4.626410557170685e-08,2.272387621420803e-08
-232.5625,-4.6947008007408136e-08,-4.584361724513157e-08,2.2741831814598933e-08
-233.0625,-4.8467323994714895e-08,-4.6385512375233186e-08,2.275980461650201e-08
-233.5625,-4.786333018898927e-08,-4.582201927062267e-08,2.2777794593677857e-08
-234.0625,-4.9334372997407874e-08,-4.63490364797651e-08,2.2795801719896062e-08
-234.5625,-4.928589454721149e-08,-4.603365998154336e-08,2.2813825968935185e-08
-235.0625,-4.876693671150248e-08,-4.6163275600737286e-08,2.2831867314582772e-08
-235.5625,-4.880031531655573e-08,-4.621149736028556e-08,2.2849925730635356e-08
-236.0625,-4.812320647118963e-08,-4.614680359330272e-08,2.286800119089844e-08
-236.5625,-4.6992307542837565e-08,-4.617652993981335e-08,2.2886093669186522e-08
-237.0625,-4.613876892790424e-08,-4.622997683551121e-08,2.2904203139323076e-08
-237.5625,-4.5190657598653344e-08,-4.620719057323243e-08,2.2922329575140557e-08
-238.0625,-4.4529443327122126e-08,-4.618653660613123e-08,2.2940472950480403e-08
-238.5625,-4.4074858515444414e-08,-4.633370547522642e-08,2.2958633239193038e-08
-239.0625,-4.318794129545783e-08,-4.61393514817308e-08,2.2976810415137865e-08
-239.5625,-4.3312713700061676e-08,-4.63583783245588e-08,2.299500445218327e-08
-240.0625,-4.324754594733865e-08,-4.6187845568277266e-08,2.301321532420662e-08
-240.5625,-4.377047742650637e-08,-4.635638630666832e-08,2.3031443005094263e-08
-241.0625,-4.462481077013143e-08,-4.622836800667865e-08,2.3049687468741532e-08
-241.5625,-4.547437574160603e-08,-4.6334653607648244e-08,2.306794868905274e-08
-242.0625,-4.593372892543422e-08,-4.6345148899692605e-08,2.308622663994119e-08
-242.5625,-4.714171653688548e-08,-4.6172521218965536e-08,2.310452129532915e-08
-243.0625,-4.855315469342327e-08,-4.659236061824422e-08,2.312283262914789e-08
-243.5625,-4.831076244244128e-08,-4.605881174275436e-08,2.3141160615337646e-08
-244.0625,-4.985730447657558e-08,-4.665824002285673e-08,2.315950522784765e-08
-244.5625,-4.928112617506101e-08,-4.6132305384694856e-08,2.3177866440636102e-08
-245.0625,-4.903158136585331e-08,-4.6550461098924926e-08,2.3196244227670197e-08
-245.5625,-4.875898942458503e-08,-4.6190561005687034e-08,2.3214638562926103e-08
-246.0625,-4.848798694070026e-08,-4.6609191299261844e-08,2.3233049420388973e-08
-246.5625,-4.691680831712186e-08,-4.6188748276067417e-08,2.3251476774052946e-08
-247.0625,-4.6902503200670467e-08,-4.666316479262117e-08,2.3269920597921137e-08
-247.5625,-4.546404426861337e-08,-4.631722911889184e-08,2.328838086600565e-08
-248.0625,-4.4597789994612135e-08,-4.6486407564323066e-08,2.3306857552327562e-08
-248.5625,-4.417340487322071e-08,-4.647699655045567e-08,2.3325350630916945e-08
-249.0625,-4.343271773251506e-08,-4.640732740311299e-08,2.334386007581284e-08
-249.5625,-4.3421591530830646e-08,-4.645497302214874e-08,2.3362385861063275e-08
-250.0625,-4.3815776961935794e-08,-4.654071475490758e-08,2.3380927960725266e-08
-250.5625,-4.3863460683440446e-08,-4.637085714719821e-08,2.33994863488648e-08
-251.0625,-4.472256239921598e-08,-4.65968059525405e-08,2.3418060999556854e-08
-251.5625,-4.526933573913604e-08,-4.6379307893140276e-08,2.343665188688539e-08
-252.0625,-4.647652862189554e-08,-4.6590450915471456e-08,2.3455258984943348e-08
-252.5625,-4.750252336293739e-08,-4.6368440462639235e-08,2.347388226783264e-08
-253.0625,-4.840215624199186e-08,-4.668547759216026e-08,2.349252170966418e-08
-253.5625,-4.850229205715164e-08,-4.629522874251146e-08,2.3511177284557848e-08
-254.0625,-4.984538354619941e-08,-4.678276502136184e-08,2.3529848966642517e-08
-254.5625,-4.9499676565290674e-08,-4.629772884780429e-08,2.3548536730056035e-08
-255.0625,-4.9657032846256036e-08,-4.676675814683486e-08,2.3567240548945237e-08
-255.5625,-4.8917935162933885e-08,-4.639993902682675e-08,2.3585960397465933e-08
-256.0625,-4.8482423839858025e-08,-4.6655103253678704e-08,2.3604696249782923e-08
-256.5625,-4.735470382627294e-08,-4.657389849496532e-08,2.3623448080069988e-08
-257.0625,-4.6471760249745074e-08,-4.6461879705222976e-08,2.3642215862509884e-08
-257.5625,-4.589081357608003e-08,-4.676278435904541e-08,2.366099957129436e-08
-258.0625,-4.44157971242027e-08,-4.6337054486928514e-08,2.367979918062414e-08
-258.5625,-4.447142813262481e-08,-4.681189976934262e-08,2.369861466470893e-08
-259.0625,-4.351139587299776e-08,-4.6459362648384586e-08,2.371744599776742e-08
-259.5625,-4.362981044806764e-08,-4.6706274629592426e-08,2.3736293154027283e-08
-260.0625,-4.406214285637651e-08,-4.663900417067623e-08,2.3755156107725177e-08
-260.5625,-4.417102068714547e-08,-4.661828187411904e-08,2.3774034833106732e-08
-261.0625,-4.467011030556086e-08,-4.666369358894132e-08,2.3792929304426573e-08
-261.5625,-4.557292209938234e-08,-4.659485433450004e-08,2.3811839495948293e-08
-262.0625,-4.65726907935966e-08,-4.673474706457299e-08,2.3830765381944482e-08
-262.5625,-4.747550258741807e-08,-4.653161034109185e-08,2.3849706936696703e-08
-263.0625,-4.886548306927877e-08,-4.692753907835385e-08,2.38686641344955e-08
-263.5625,-4.889091438741458e-08,-4.642855597251554e-08,2.3887636949640406e-08
-264.0625,-4.992962478752432e-08,-4.7002495913561445e-08,2.3906625356439934e-08
-264.5625,-4.9412256409198806e-08,-4.639699856767352e-08,2.3925629329211574e-08
-265.0625,-4.9838230987973724e-08,-4.6960790193315867e-08,2.3944648842281804e-08
